subj	 block	 speed	 trialN	 condi	 setID	 RTs	 response	 dprime	 correct
2	1	3	41	3	3	NaN	2	2.859004 	1
2	1	3	42	2	5	1.5875	1	2.859004 	1
2	1	3	43	4	2	0.7327	1	2.859004 	1
2	1	3	44	1	32	NaN	2	2.859004 	1
2	1	3	45	2	26	1.5663	1	2.859004 	1
2	1	3	46	1	30	8.3304	-1	2.859004 	0
2	1	3	47	1	29	NaN	2	2.859004 	1
2	1	3	48	4	3	0.3912	1	2.859004 	1
2	1	3	49	1	4	8.5238	-1	2.859004 	0
2	1	3	50	2	28	1.7001	1	2.859004 	1
2	1	3	51	2	29	1.4788	1	2.859004 	1
2	1	3	52	1	27	NaN	2	2.859004 	1
2	1	3	53	1	9	NaN	2	2.859004 	1
2	1	3	54	2	8	1.7379	1	2.859004 	1
2	1	3	55	2	35	1.6022	1	2.859004 	1
2	1	3	56	1	31	NaN	2	2.859004 	1
2	1	3	57	2	33	1.4185	1	2.859004 	1
2	1	3	58	3	5	NaN	2	2.859004 	1
2	1	3	59	2	2	1.5079	1	2.859004 	1
2	1	3	60	2	11	1.2544	1	2.859004 	1
2	1	3	61	1	16	7.4968	-1	2.859004 	0
2	1	3	62	3	4	NaN	2	2.859004 	1
2	1	3	63	2	4	1.3000	1	2.859004 	1
2	1	3	64	1	20	NaN	2	2.859004 	1
2	1	3	65	1	7	NaN	2	2.859004 	1
2	1	3	66	1	18	NaN	2	2.859004 	1
2	1	3	67	1	25	8.3993	-1	2.859004 	0
2	1	3	68	4	4	0.4769	1	2.859004 	1
2	1	3	69	1	34	NaN	2	2.859004 	1
2	1	3	70	2	30	2.0683	1	2.859004 	1
2	1	3	71	1	14	NaN	2	2.859004 	1
2	1	3	72	1	15	NaN	2	2.859004 	1
2	1	3	73	1	1	NaN	2	2.859004 	1
2	1	3	74	2	14	1.7464	1	2.859004 	1
2	1	3	75	2	31	1.5720	1	2.859004 	1
2	1	3	76	2	6	1.5787	1	2.859004 	1
2	1	3	77	2	23	1.7012	1	2.859004 	1
2	1	3	78	2	9	1.6259	1	2.859004 	1
2	1	3	79	4	1	0.3028	1	2.859004 	1
2	1	3	80	2	24	1.7189	1	2.859004 	1
2	2	6	1	1	15	NaN	2	2.400269 	1
2	2	6	2	1	10	NaN	2	2.400269 	1
2	2	6	3	1	18	NaN	2	2.400269 	1
2	2	6	4	2	9	NaN	0	2.400269 	0
2	2	6	5	1	16	8.6337	-1	2.400269 	0
2	2	6	6	1	2	9.8629	-1	2.400269 	0
2	2	6	7	2	10	3.7485	1	2.400269 	1
2	2	6	8	1	4	NaN	2	2.400269 	1
2	2	6	9	1	9	NaN	2	2.400269 	1
2	2	6	10	2	25	4.2780	1	2.400269 	1
2	2	6	11	2	20	2.7393	1	2.400269 	1
2	2	6	12	2	21	3.3401	1	2.400269 	1
2	2	6	13	4	4	0.2818	1	2.400269 	1
2	2	6	14	2	13	2.2894	1	2.400269 	1
2	2	6	15	3	2	NaN	2	2.400269 	1
2	2	6	16	4	1	0.3720	1	2.400269 	1
2	2	6	17	3	3	NaN	2	2.400269 	1
2	2	6	18	2	7	1.5959	1	2.400269 	1
2	2	6	19	1	20	8.8607	-1	2.400269 	0
2	2	6	20	2	23	3.0199	1	2.400269 	1
2	2	6	21	1	13	7.2677	-1	2.400269 	0
2	2	6	22	2	24	1.6789	1	2.400269 	1
2	2	6	23	1	17	NaN	2	2.400269 	1
2	2	6	24	1	23	NaN	2	2.400269 	1
2	2	6	25	1	22	NaN	2	2.400269 	1
2	2	6	26	2	29	3.5194	1	2.400269 	1
2	2	6	27	2	3	3.0509	1	2.400269 	1
2	2	6	28	1	29	NaN	2	2.400269 	1
2	2	6	29	2	34	2.6738	1	2.400269 	1
2	2	6	30	4	3	0.4981	1	2.400269 	1
2	2	6	31	1	28	NaN	2	2.400269 	1
2	2	6	32	1	7	NaN	2	2.400269 	1
2	2	6	33	1	3	NaN	2	2.400269 	1
2	2	6	34	1	34	NaN	2	2.400269 	1
2	2	6	35	3	4	NaN	2	2.400269 	1
2	2	6	36	2	28	3.6910	1	2.400269 	1
2	2	6	37	2	11	1.7951	1	2.400269 	1
2	2	6	38	2	31	2.8576	1	2.400269 	1
2	2	6	39	2	26	3.4566	1	2.400269 	1
2	2	6	40	2	22	3.1540	1	2.400269 	1
2	2	6	41	1	14	NaN	2	2.400269 	1
2	2	6	42	1	5	NaN	2	2.400269 	1
2	2	6	43	2	35	2.2275	1	2.400269 	1
2	2	6	44	4	2	0.3420	1	2.400269 	1
2	2	6	45	2	8	2.5326	1	2.400269 	1
2	2	6	46	3	1	NaN	2	2.400269 	1
2	2	6	47	1	33	NaN	2	2.400269 	1
2	2	6	48	1	24	NaN	2	2.400269 	1
2	2	6	49	2	14	2.9597	1	2.400269 	1
2	2	6	50	2	17	2.5366	1	2.400269 	1
2	2	6	51	2	16	2.2127	1	2.400269 	1
2	2	6	52	1	21	NaN	2	2.400269 	1
2	2	6	53	1	26	NaN	2	2.400269 	1
2	2	6	54	2	4	3.1337	1	2.400269 	1
2	2	6	55	1	27	NaN	2	2.400269 	1
2	2	6	56	2	1	2.6517	1	2.400269 	1
2	2	6	57	2	6	3.4832	1	2.400269 	1
2	2	6	58	1	31	8.0362	-1	2.400269 	0
2	2	6	59	1	12	9.4585	-1	2.400269 	0
2	2	6	60	2	33	2.5526	1	2.400269 	1
2	2	6	61	1	6	7.5403	-1	2.400269 	0
2	2	6	62	2	15	2.1189	1	2.400269 	1
2	2	6	63	2	2	3.7452	1	2.400269 	1
2	2	6	64	2	12	2.7141	1	2.400269 	1
2	2	6	65	3	5	NaN	2	2.400269 	1
2	2	6	66	1	8	NaN	2	2.400269 	1
2	2	6	67	1	19	NaN	2	2.400269 	1
2	2	6	68	2	18	2.1748	1	2.400269 	1
2	2	6	69	1	35	NaN	2	2.400269 	1
2	2	6	70	2	27	NaN	0	2.400269 	0
2	2	6	71	2	32	0.4951	1	2.400269 	1
2	2	6	72	1	30	7.1744	-1	2.400269 	0
2	2	6	73	2	30	2.4065	1	2.400269 	1
2	2	6	74	1	25	NaN	2	2.400269 	1
2	2	6	75	1	11	10.4293	-1	2.400269 	0
2	2	6	76	2	5	2.7132	1	2.400269 	1
2	2	6	77	1	1	NaN	2	2.400269 	1
2	2	6	78	1	32	NaN	2	2.400269 	1
2	2	6	79	4	5	0.3525	1	2.400269 	1
2	2	6	80	2	19	2.3817	1	2.400269 	1
2	3	2	1	2	12	1.4799	1	3.680934 	1
2	3	2	2	2	7	1.0381	1	3.680934 	1
2	3	2	3	2	4	1.4347	1	3.680934 	1
2	3	2	4	1	1	NaN	2	3.680934 	1
2	3	2	5	1	14	NaN	2	3.680934 	1
2	3	2	6	2	33	1.1317	1	3.680934 	1
2	3	2	7	1	22	NaN	2	3.680934 	1
2	3	2	8	4	2	0.4322	1	3.680934 	1
2	3	2	9	2	9	1.3354	1	3.680934 	1
2	3	2	10	2	6	1.0984	1	3.680934 	1
2	3	2	11	4	1	0.3547	1	3.680934 	1
2	3	2	12	2	17	1.2107	1	3.680934 	1
2	3	2	13	1	28	NaN	2	3.680934 	1
2	3	2	14	2	23	1.6262	1	3.680934 	1
2	3	2	15	2	20	1.2641	1	3.680934 	1
2	3	2	16	1	19	NaN	2	3.680934 	1
2	3	2	17	2	29	1.4756	1	3.680934 	1
2	3	2	18	1	2	NaN	2	3.680934 	1
2	3	2	19	2	11	1.2244	1	3.680934 	1
2	3	2	20	1	17	NaN	2	3.680934 	1
2	3	2	21	1	35	NaN	2	3.680934 	1
2	3	2	22	1	9	NaN	2	3.680934 	1
2	3	2	23	2	16	1.4242	1	3.680934 	1
2	3	2	24	1	23	NaN	2	3.680934 	1
2	3	2	25	1	31	NaN	2	3.680934 	1
2	3	2	26	2	25	1.0295	1	3.680934 	1
2	3	2	27	1	3	NaN	2	3.680934 	1
2	3	2	28	2	35	1.1722	1	3.680934 	1
2	3	2	29	3	1	NaN	2	3.680934 	1
2	3	2	30	1	30	NaN	2	3.680934 	1
2	3	2	31	1	34	NaN	2	3.680934 	1
2	3	2	32	2	34	1.5684	1	3.680934 	1
2	3	2	33	3	5	NaN	2	3.680934 	1
2	3	2	34	1	26	NaN	2	3.680934 	1
2	3	2	35	2	5	1.1951	1	3.680934 	1
2	3	2	36	1	15	NaN	2	3.680934 	1
2	3	2	37	2	32	1.4242	1	3.680934 	1
2	3	2	38	1	32	NaN	2	3.680934 	1
2	3	2	39	1	20	6.2592	-1	3.680934 	0
2	3	2	40	1	12	5.8248	-1	3.680934 	0
2	3	2	41	1	8	NaN	2	3.680934 	1
2	3	2	42	1	10	NaN	2	3.680934 	1
2	3	2	43	2	2	1.4409	1	3.680934 	1
2	3	2	44	2	15	1.3914	1	3.680934 	1
2	3	2	45	1	18	NaN	2	3.680934 	1
2	3	2	46	2	31	1.1384	1	3.680934 	1
2	3	2	47	1	11	NaN	2	3.680934 	1
2	3	2	48	2	21	1.3169	1	3.680934 	1
2	3	2	49	1	13	NaN	2	3.680934 	1
2	3	2	50	1	4	NaN	2	3.680934 	1
2	3	2	51	2	10	0.7665	1	3.680934 	1
2	3	2	52	1	29	NaN	2	3.680934 	1
2	3	2	53	1	5	NaN	2	3.680934 	1
2	3	2	54	2	30	1.2542	1	3.680934 	1
2	3	2	55	1	24	NaN	2	3.680934 	1
2	3	2	56	2	19	1.2260	1	3.680934 	1
2	3	2	57	1	6	NaN	2	3.680934 	1
2	3	2	58	1	16	NaN	2	3.680934 	1
2	3	2	59	2	8	1.1695	1	3.680934 	1
2	3	2	60	1	21	NaN	2	3.680934 	1
2	3	2	61	2	13	1.5661	1	3.680934 	1
2	3	2	62	3	4	NaN	2	3.680934 	1
2	3	2	63	4	4	0.3298	1	3.680934 	1
2	3	2	64	2	22	1.1814	1	3.680934 	1
2	3	2	65	3	3	NaN	2	3.680934 	1
2	3	2	66	2	28	0.9456	1	3.680934 	1
2	3	2	67	2	18	0.9914	1	3.680934 	1
2	3	2	68	1	33	NaN	2	3.680934 	1
2	3	2	69	1	7	NaN	2	3.680934 	1
2	3	2	70	1	27	5.5042	-1	3.680934 	0
2	3	2	71	2	3	1.2017	1	3.680934 	1
2	3	2	72	2	27	1.0186	1	3.680934 	1
2	3	2	73	1	25	NaN	2	3.680934 	1
2	3	2	74	2	24	1.0613	1	3.680934 	1
2	3	2	75	4	5	0.3070	1	3.680934 	1
2	3	2	76	2	14	0.8935	1	3.680934 	1
2	3	2	77	2	1	1.1189	1	3.680934 	1
2	3	2	78	3	2	NaN	2	3.680934 	1
2	3	2	79	4	3	0.3946	1	3.680934 	1
2	3	2	80	2	26	1.3233	1	3.680934 	1
2	4	5	1	2	6	1.9087	1	3.083024 	1
2	4	5	2	1	33	NaN	2	3.083024 	1
2	4	5	3	2	1	1.8889	1	3.083024 	1
2	4	5	4	1	21	6.8754	-1	3.083024 	0
2	4	5	5	1	4	NaN	2	3.083024 	1
2	4	5	6	1	11	NaN	2	3.083024 	1
2	4	5	7	2	29	1.3522	1	3.083024 	1
2	4	5	8	2	12	2.3546	1	3.083024 	1
2	4	5	9	1	27	7.2174	-1	3.083024 	0
2	4	5	10	2	10	2.1344	1	3.083024 	1
2	4	5	11	2	18	1.9096	1	3.083024 	1
2	4	5	12	1	3	NaN	2	3.083024 	1
2	4	5	13	2	23	1.7470	1	3.083024 	1
2	4	5	14	3	4	NaN	2	3.083024 	1
2	4	5	15	2	11	1.7151	1	3.083024 	1
2	4	5	16	1	32	NaN	2	3.083024 	1
2	4	5	17	1	23	NaN	2	3.083024 	1
2	4	5	18	1	8	NaN	2	3.083024 	1
2	4	5	19	2	24	2.3193	1	3.083024 	1
2	4	5	20	3	1	NaN	2	3.083024 	1
2	4	5	21	4	1	0.3883	1	3.083024 	1
2	4	5	22	1	16	7.4642	-1	3.083024 	0
2	4	5	23	2	13	2.5306	1	3.083024 	1
2	4	5	24	1	15	NaN	2	3.083024 	1
2	4	5	25	2	9	1.9170	1	3.083024 	1
2	4	5	26	1	12	NaN	2	3.083024 	1
2	4	5	27	2	17	1.0670	1	3.083024 	1
2	4	5	28	2	22	1.7054	1	3.083024 	1
2	4	5	29	2	34	1.6657	1	3.083024 	1
2	4	5	30	3	2	NaN	2	3.083024 	1
2	4	5	31	1	7	NaN	2	3.083024 	1
2	4	5	32	4	5	0.6330	1	3.083024 	1
2	4	5	33	2	30	1.9901	1	3.083024 	1
2	4	5	34	2	19	1.5132	1	3.083024 	1
2	4	5	35	1	29	NaN	2	3.083024 	1
2	4	5	36	2	35	1.9897	1	3.083024 	1
2	4	5	37	1	28	NaN	2	3.083024 	1
2	4	5	38	1	1	7.5140	-1	3.083024 	0
2	4	5	39	2	31	1.7443	1	3.083024 	1
2	4	5	40	2	2	1.1100	1	3.083024 	1
2	4	5	41	1	22	NaN	2	3.083024 	1
2	4	5	42	1	31	NaN	2	3.083024 	1
2	4	5	43	2	15	1.7696	1	3.083024 	1
2	4	5	44	2	27	2.0276	1	3.083024 	1
2	4	5	45	2	16	1.5366	1	3.083024 	1
2	4	5	46	4	3	0.4071	1	3.083024 	1
2	4	5	47	1	26	NaN	2	3.083024 	1
2	4	5	48	2	5	1.8597	1	3.083024 	1
2	4	5	49	1	17	NaN	2	3.083024 	1
2	4	5	50	1	9	NaN	2	3.083024 	1
2	4	5	51	2	4	1.5372	1	3.083024 	1
2	4	5	52	2	21	1.9045	1	3.083024 	1
2	4	5	53	1	19	3.8938	-1	3.083024 	0
2	4	5	54	1	6	NaN	2	3.083024 	1
2	4	5	55	2	32	2.1087	1	3.083024 	1
2	4	5	56	2	28	2.0998	1	3.083024 	1
2	4	5	57	1	13	7.4081	-1	3.083024 	0
2	4	5	58	3	5	NaN	2	3.083024 	1
2	4	5	59	1	20	NaN	2	3.083024 	1
2	4	5	60	1	30	5.4350	-1	3.083024 	0
2	4	5	61	1	18	NaN	2	3.083024 	1
2	4	5	62	2	20	1.6079	1	3.083024 	1
2	4	5	63	1	14	NaN	2	3.083024 	1
2	4	5	64	1	25	6.9139	-1	3.083024 	0
2	4	5	65	2	3	1.4274	1	3.083024 	1
2	4	5	66	1	35	NaN	2	3.083024 	1
2	4	5	67	1	34	NaN	2	3.083024 	1
2	4	5	68	2	25	0.6750	1	3.083024 	1
2	4	5	69	3	3	NaN	2	3.083024 	1
2	4	5	70	2	8	1.9739	1	3.083024 	1
2	4	5	71	1	2	NaN	2	3.083024 	1
2	4	5	72	4	4	0.3811	1	3.083024 	1
2	4	5	73	2	26	1.5645	1	3.083024 	1
2	4	5	74	4	2	0.3487	1	3.083024 	1
2	4	5	75	1	10	NaN	2	3.083024 	1
2	4	5	76	2	33	2.2876	1	3.083024 	1
2	4	5	77	1	24	NaN	2	3.083024 	1
2	4	5	78	2	14	1.6818	1	3.083024 	1
2	4	5	79	2	7	2.4331	1	3.083024 	1
2	4	5	80	1	5	NaN	2	3.083024 	1
2	5	1	1	1	12	NaN	2	3.283860 	1
2	5	1	2	2	24	0.9061	1	3.283860 	1
2	5	1	3	1	10	NaN	2	3.283860 	1
2	5	1	4	2	19	1.1882	1	3.283860 	1
2	5	1	5	1	14	NaN	2	3.283860 	1
2	5	1	6	1	15	NaN	2	3.283860 	1
2	5	1	7	2	9	0.8736	1	3.283860 	1
2	5	1	8	1	3	2.9654	-1	3.283860 	0
2	5	1	9	2	22	0.7405	1	3.283860 	1
2	5	1	10	2	2	0.8160	1	3.283860 	1
2	5	1	11	3	1	NaN	2	3.283860 	1
2	5	1	12	1	20	NaN	2	3.283860 	1
2	5	1	13	2	28	0.6580	1	3.283860 	1
2	5	1	14	1	16	NaN	2	3.283860 	1
2	5	1	15	2	5	0.7266	1	3.283860 	1
2	5	1	16	4	4	0.2988	1	3.283860 	1
2	5	1	17	2	31	0.8242	1	3.283860 	1
2	5	1	18	2	13	0.7108	1	3.283860 	1
2	5	1	19	1	26	3.3083	-1	3.283860 	0
2	5	1	20	4	2	0.3303	1	3.283860 	1
2	5	1	21	2	21	0.9515	1	3.283860 	1
2	5	1	22	2	3	0.8030	1	3.283860 	1
2	5	1	23	2	1	0.7823	1	3.283860 	1
2	5	1	24	1	18	NaN	2	3.283860 	1
2	5	1	25	3	4	NaN	2	3.283860 	1
2	5	1	26	1	28	NaN	2	3.283860 	1
2	5	1	27	1	11	NaN	2	3.283860 	1
2	5	1	28	2	8	0.9180	1	3.283860 	1
2	5	1	29	4	3	0.3502	1	3.283860 	1
2	5	1	30	1	35	NaN	2	3.283860 	1
2	5	1	31	1	27	NaN	2	3.283860 	1
2	5	1	32	1	7	NaN	2	3.283860 	1
2	5	1	33	2	16	0.8199	1	3.283860 	1
2	5	1	34	2	30	0.9161	1	3.283860 	1
2	5	1	35	4	5	0.4087	1	3.283860 	1
2	5	1	36	3	2	NaN	2	3.283860 	1
2	5	1	37	1	2	NaN	2	3.283860 	1
2	5	1	38	3	5	NaN	2	3.283860 	1
2	5	1	39	2	34	0.7684	1	3.283860 	1
2	5	1	40	2	17	0.9078	1	3.283860 	1
2	5	1	41	1	8	3.3191	-1	3.283860 	0
2	5	1	42	3	3	NaN	2	3.283860 	1
2	5	1	43	1	17	NaN	2	3.283860 	1
2	5	1	44	2	11	0.8752	1	3.283860 	1
2	5	1	45	1	6	NaN	2	3.283860 	1
2	5	1	46	2	35	0.8589	1	3.283860 	1
2	5	1	47	2	20	0.7356	1	3.283860 	1
2	5	1	48	2	26	0.7887	1	3.283860 	1
2	5	1	49	2	4	-0.3179	-2	3.283860 	0
2	5	1	50	2	7	0.7709	1	3.283860 	1
2	5	1	51	2	32	0.6669	1	3.283860 	1
2	5	1	52	1	9	NaN	2	3.283860 	1
2	5	1	53	2	18	0.7294	1	3.283860 	1
2	5	1	54	2	33	0.7913	1	3.283860 	1
2	5	1	55	1	19	NaN	2	3.283860 	1
2	5	1	56	2	14	0.8623	1	3.283860 	1
2	5	1	57	2	12	0.6430	1	3.283860 	1
2	5	1	58	1	5	NaN	2	3.283860 	1
2	5	1	59	1	33	NaN	2	3.283860 	1
2	5	1	60	1	29	NaN	2	3.283860 	1
2	5	1	61	4	1	0.3493	1	3.283860 	1
2	5	1	62	2	15	0.7778	1	3.283860 	1
2	5	1	63	1	25	NaN	2	3.283860 	1
2	5	1	64	1	34	NaN	2	3.283860 	1
2	5	1	65	2	6	0.7819	1	3.283860 	1
2	5	1	66	2	27	0.7743	1	3.283860 	1
2	5	1	67	1	21	NaN	2	3.283860 	1
2	5	1	68	1	13	NaN	2	3.283860 	1
2	5	1	69	1	30	NaN	2	3.283860 	1
2	5	1	70	2	25	0.7613	1	3.283860 	1
2	5	1	71	2	23	0.8460	1	3.283860 	1
2	5	1	72	1	31	NaN	2	3.283860 	1
2	5	1	73	1	1	NaN	2	3.283860 	1
2	5	1	74	1	22	NaN	2	3.283860 	1
2	5	1	75	2	10	0.8714	1	3.283860 	1
2	5	1	76	1	32	3.1282	-1	3.283860 	0
2	5	1	77	1	4	NaN	2	3.283860 	1
2	5	1	78	1	24	0.2762	-1	3.283860 	0
2	5	1	79	1	23	NaN	2	3.283860 	1
2	5	1	80	2	29	0.8736	1	3.283860 	1
2	6	4	1	1	8	3.9334	-1	3.522954 	0
2	6	4	2	1	26	NaN	2	3.522954 	1
2	6	4	3	1	15	NaN	2	3.522954 	1
2	6	4	4	1	22	NaN	2	3.522954 	1
2	6	4	5	2	31	0.9995	1	3.522954 	1
2	6	4	6	1	13	NaN	2	3.522954 	1
2	6	4	7	1	7	NaN	2	3.522954 	1
2	6	4	8	1	9	NaN	2	3.522954 	1
2	6	4	9	2	11	0.9298	1	3.522954 	1
2	6	4	10	3	1	NaN	2	3.522954 	1
2	6	4	11	2	26	1.1144	1	3.522954 	1
2	6	4	12	1	12	NaN	2	3.522954 	1
2	6	4	13	2	12	1.0949	1	3.522954 	1
2	6	4	14	2	1	1.2240	1	3.522954 	1
2	6	4	15	1	3	3.2895	-1	3.522954 	0
2	6	4	16	1	19	NaN	2	3.522954 	1
2	6	4	17	1	16	NaN	2	3.522954 	1
2	6	4	18	1	10	NaN	2	3.522954 	1
2	6	4	19	2	30	1.2232	1	3.522954 	1
2	6	4	20	1	24	NaN	2	3.522954 	1
2	6	4	21	2	5	1.1962	1	3.522954 	1
2	6	4	22	1	5	NaN	2	3.522954 	1
2	6	4	23	1	30	NaN	2	3.522954 	1
2	6	4	24	2	18	1.2185	1	3.522954 	1
2	6	4	25	2	13	1.4050	1	3.522954 	1
2	6	4	26	3	3	NaN	2	3.522954 	1
2	6	4	27	2	29	1.4828	1	3.522954 	1
2	6	4	28	1	14	NaN	2	3.522954 	1
2	6	4	29	2	28	0.9330	1	3.522954 	1
2	6	4	30	1	2	NaN	2	3.522954 	1
2	6	4	31	3	5	NaN	2	3.522954 	1
2	6	4	32	1	34	NaN	2	3.522954 	1
2	6	4	33	1	29	NaN	2	3.522954 	1
2	6	4	34	1	33	NaN	2	3.522954 	1
2	6	4	35	2	22	1.0615	1	3.522954 	1
2	6	4	36	2	27	0.9889	1	3.522954 	1
2	6	4	37	2	35	1.4029	1	3.522954 	1
2	6	4	38	1	32	NaN	2	3.522954 	1
2	6	4	39	2	3	0.6210	1	3.522954 	1
2	6	4	40	4	3	0.4845	1	3.522954 	1
2	6	4	41	1	31	NaN	2	3.522954 	1
2	6	4	42	2	6	1.1607	1	3.522954 	1
2	6	4	43	2	17	1.0454	1	3.522954 	1
2	6	4	44	1	4	NaN	2	3.522954 	1
2	6	4	45	1	23	NaN	2	3.522954 	1
2	6	4	46	2	7	1.2118	1	3.522954 	1
2	6	4	47	2	8	1.1961	1	3.522954 	1
2	6	4	48	2	34	1.0092	1	3.522954 	1
2	6	4	49	2	24	1.1965	1	3.522954 	1
2	6	4	50	1	28	NaN	2	3.522954 	1
2	6	4	51	1	1	NaN	2	3.522954 	1
2	6	4	52	2	15	1.0874	1	3.522954 	1
2	6	4	53	2	20	1.0041	1	3.522954 	1
2	6	4	54	3	4	NaN	2	3.522954 	1
2	6	4	55	1	17	NaN	2	3.522954 	1
2	6	4	56	4	1	0.4026	1	3.522954 	1
2	6	4	57	1	11	NaN	2	3.522954 	1
2	6	4	58	2	21	0.7024	1	3.522954 	1
2	6	4	59	2	4	1.2777	1	3.522954 	1
2	6	4	60	4	4	0.4618	1	3.522954 	1
2	6	4	61	1	27	NaN	2	3.522954 	1
2	6	4	62	1	21	NaN	2	3.522954 	1
2	6	4	63	1	20	NaN	2	3.522954 	1
2	6	4	64	2	32	0.9101	1	3.522954 	1
2	6	4	65	4	5	0.3895	1	3.522954 	1
2	6	4	66	4	2	0.4076	1	3.522954 	1
2	6	4	67	2	16	1.1119	1	3.522954 	1
2	6	4	68	2	14	0.9989	1	3.522954 	1
2	6	4	69	2	19	1.2828	1	3.522954 	1
2	6	4	70	1	6	NaN	2	3.522954 	1
2	6	4	71	2	2	1.0513	1	3.522954 	1
2	6	4	72	1	35	3.0667	-1	3.522954 	0
2	6	4	73	2	23	1.2807	1	3.522954 	1
2	6	4	74	1	25	NaN	2	3.522954 	1
2	6	4	75	2	33	1.1755	1	3.522954 	1
2	6	4	76	2	25	0.9398	1	3.522954 	1
2	6	4	77	2	10	1.1850	1	3.522954 	1
2	6	4	78	2	9	1.1653	1	3.522954 	1
2	6	4	79	1	18	2.7862	-1	3.522954 	0
2	6	4	80	3	2	NaN	2	3.522954 	1
3	1	2	1	2	10	1.5128	1	3.399495 	1
3	1	2	2	2	2	1.5044	1	3.399495 	1
3	1	2	3	2	22	1.6260	1	3.399495 	1
3	1	2	4	3	5	NaN	2	3.399495 	1
3	1	2	5	2	18	1.4189	1	3.399495 	1
3	1	2	6	3	2	NaN	2	3.399495 	1
3	1	2	7	1	28	NaN	2	3.399495 	1
3	1	2	8	4	2	0.2841	1	3.399495 	1
3	1	2	9	1	12	NaN	2	3.399495 	1
3	1	2	10	1	20	NaN	2	3.399495 	1
3	1	2	11	2	14	1.4065	1	3.399495 	1
3	1	2	12	2	31	1.5368	1	3.399495 	1
3	1	2	13	2	24	1.4306	1	3.399495 	1
3	1	2	14	2	20	1.5057	1	3.399495 	1
3	1	2	15	1	5	NaN	2	3.399495 	1
3	1	2	16	2	19	1.3502	1	3.399495 	1
3	1	2	17	1	9	NaN	2	3.399495 	1
3	1	2	18	1	4	NaN	2	3.399495 	1
3	1	2	19	4	3	0.2693	1	3.399495 	1
3	1	2	20	1	33	NaN	2	3.399495 	1
3	1	2	21	2	12	1.3096	1	3.399495 	1
3	1	2	22	1	21	NaN	2	3.399495 	1
3	1	2	23	2	8	NaN	0	3.399495 	0
3	1	2	24	3	1	NaN	2	3.399495 	1
3	1	2	25	1	25	NaN	2	3.399495 	1
3	1	2	26	1	31	NaN	2	3.399495 	1
3	1	2	27	1	17	5.1937	-1	3.399495 	0
3	1	2	28	2	6	1.2819	1	3.399495 	1
3	1	2	29	1	1	NaN	2	3.399495 	1
3	1	2	30	1	7	NaN	2	3.399495 	1
3	1	2	31	1	19	NaN	2	3.399495 	1
3	1	2	32	2	30	1.2943	1	3.399495 	1
3	1	2	33	2	25	1.6249	1	3.399495 	1
3	1	2	34	2	26	1.6006	1	3.399495 	1
3	1	2	35	4	4	0.3144	1	3.399495 	1
3	1	2	36	2	27	1.4568	1	3.399495 	1
3	1	2	37	1	11	NaN	2	3.399495 	1
3	1	2	38	1	26	NaN	2	3.399495 	1
3	1	2	39	2	32	1.7047	1	3.399495 	1
3	1	2	40	1	2	NaN	2	3.399495 	1
3	1	2	41	2	33	1.5519	1	3.399495 	1
3	1	2	42	2	5	1.7459	1	3.399495 	1
3	1	2	43	4	1	0.3244	1	3.399495 	1
3	1	2	44	2	17	1.8892	1	3.399495 	1
3	1	2	45	2	16	1.6975	1	3.399495 	1
3	1	2	46	1	29	6.1322	-1	3.399495 	0
3	1	2	47	2	3	1.1569	1	3.399495 	1
3	1	2	48	2	21	1.3581	1	3.399495 	1
3	1	2	49	2	29	1.3656	1	3.399495 	1
3	1	2	50	3	4	NaN	2	3.399495 	1
3	1	2	51	1	35	NaN	2	3.399495 	1
3	1	2	52	2	34	1.1160	1	3.399495 	1
3	1	2	53	2	28	1.4508	1	3.399495 	1
3	1	2	54	3	3	NaN	2	3.399495 	1
3	1	2	55	1	18	NaN	2	3.399495 	1
3	1	2	56	1	14	NaN	2	3.399495 	1
3	1	2	57	2	13	1.3122	1	3.399495 	1
3	1	2	58	1	24	NaN	2	3.399495 	1
3	1	2	59	2	23	1.4493	1	3.399495 	1
3	1	2	60	2	35	1.6387	1	3.399495 	1
3	1	2	61	1	23	NaN	2	3.399495 	1
3	1	2	62	2	11	1.8998	1	3.399495 	1
3	1	2	63	2	15	1.3404	1	3.399495 	1
3	1	2	64	1	3	NaN	2	3.399495 	1
3	1	2	65	2	1	1.4651	1	3.399495 	1
3	1	2	66	2	7	1.4468	1	3.399495 	1
3	1	2	67	1	22	NaN	2	3.399495 	1
3	1	2	68	1	8	4.2405	-1	3.399495 	0
3	1	2	69	1	30	NaN	2	3.399495 	1
3	1	2	70	1	32	NaN	2	3.399495 	1
3	1	2	71	1	13	NaN	2	3.399495 	1
3	1	2	72	1	27	NaN	2	3.399495 	1
3	1	2	73	1	34	NaN	2	3.399495 	1
3	1	2	74	4	5	0.3854	1	3.399495 	1
3	1	2	75	2	9	1.6167	1	3.399495 	1
3	1	2	76	1	15	NaN	2	3.399495 	1
3	1	2	77	1	10	NaN	2	3.399495 	1
3	1	2	78	2	4	1.4559	1	3.399495 	1
3	1	2	79	1	16	NaN	2	3.399495 	1
3	1	2	80	1	6	NaN	2	3.399495 	1
3	2	5	1	3	5	NaN	2	3.110313 	1
3	2	5	2	1	17	NaN	2	3.110313 	1
3	2	5	3	2	24	2.5521	1	3.110313 	1
3	2	5	4	2	29	2.7290	1	3.110313 	1
